Id,Clean_Status__c,Delete_Reason__c,In_HubSpot_Not_Inclusion_List__c,Sync_Status__c
0032A00002aOI3BQAW,Review,,false,Not Synced
0032A00002aOI3CQAW,Review,,false,Not Synced
0032A00002aOI3DQAW,Review,,false,Not Synced
0032A00002aOI3EQAW,Review,,false,Not Synced
0032A00002aOI3FQAW,Review,,false,Not Synced
0032A00002aOI3HQAW,Review,,false,Not Synced
0032A00002aOI3IQAW,Review,,false,Not Synced
0032A00002aOI3KQAW,Review,,false,Not Synced
0032A00002aOI3MQAW,Review,,false,Not Synced
0032A00002aOI3OQAW,Review,,false,Not Synced
0032A00002aOI3PQAW,Review,,false,Not Synced
0032A00002aOI3QQAW,Review,,false,Not Synced
0032A00002aOI3TQAW,Review,,false,Not Synced
0032A00002aOI3UQAW,Review,,false,Not Synced
0032A00002aOI3XQAW,Review,,false,Not Synced
0032A00002aOI3YQAW,Review,,false,Not Synced
0032A00002aOI3ZQAW,Review,,false,Not Synced
0032A00002aOI3aQAG,Review,,false,Not Synced
0032A00002aOI3bQAG,Review,,false,Not Synced
0032A00002aOI3cQAG,Review,,false,Not Synced
0032A00002aOI3dQAG,Review,,false,Not Synced
0032A00002aOI3eQAG,Review,,false,Not Synced
0032A00002aOI3fQAG,Review,,false,Not Synced
0032A00002aOI3gQAG,Review,,false,Not Synced
0032A00002aOI3hQAG,Review,,false,Not Synced
0032A00002aOI3iQAG,Review,,false,Not Synced
0032A00002aOI3jQAG,Review,,false,Not Synced
0032A00002aOI3lQAG,Review,,false,Not Synced
0032A00002aOI3mQAG,Review,,false,Not Synced
0032A00002aOI3nQAG,Review,,false,Not Synced
0032A00002aOI3oQAG,Review,,false,Not Synced
0032A00002aOI3pQAG,Review,,false,Not Synced
0032A00002aOI3qQAG,Review,,false,Not Synced
0032A00002aOI3rQAG,Review,,false,Not Synced
0032A00002aOI3sQAG,Review,,false,Not Synced
0032A00002aOI3tQAG,Review,,false,Not Synced
0032A00002aOI3uQAG,Review,,false,Not Synced
0032A00002aOI3vQAG,Review,,false,Not Synced
0032A00002aOI3wQAG,Review,,false,Not Synced
0032A00002aOI3xQAG,Review,,false,Not Synced
0032A00002aOI3yQAG,Review,,false,Not Synced
0032A00002aOI3zQAG,Review,,false,Not Synced
0032A00002aOI40QAG,Review,,false,Not Synced
0032A00002aOI41QAG,OK,,false,Not Synced
0032A00002aOI42QAG,Review,,false,Not Synced
0032A00002aOI43QAG,Review,,false,Not Synced
0032A00002aOI44QAG,Review,,false,Not Synced
0032A00002aOI45QAG,Review,,false,Not Synced
0032A00002aOI47QAG,Review,,false,Not Synced
0032A00002aOI49QAG,Review,,false,Not Synced
0032A00002aOI4AQAW,Review,,false,Not Synced
0032A00002aOI4BQAW,Review,,false,Not Synced
0032A00002aOI4CQAW,Review,,false,Not Synced
0032A00002aOI4GQAW,Review,,false,Not Synced
0032A00002aOI4HQAW,Review,,false,Not Synced
0032A00002aOI4JQAW,Review,,false,Not Synced
0032A00002aOI4LQAW,Review,,false,Not Synced
0032A00002aOI4MQAW,Review,,false,Not Synced
0032A00002aOI4PQAW,Review,,false,Not Synced
0032A00002aOI4QQAW,Review,,false,Not Synced
0032A00002aOI4SQAW,Review,,false,Not Synced
0032A00002aOI4TQAW,Review,,false,Not Synced
0032A00002aOI4UQAW,Review,,false,Not Synced
0032A00002aOI4VQAW,Review,,false,Not Synced
0032A00002aOI4WQAW,Review,,false,Not Synced
0032A00002aOI4XQAW,Review,,false,Not Synced
0032A00002aOI4YQAW,Review,,false,Not Synced
0032A00002aOI4ZQAW,Review,,false,Not Synced
0032A00002aOI4aQAG,Review,,false,Not Synced
0032A00002aOI4bQAG,Review,,false,Not Synced
0032A00002aOI4cQAG,Review,,false,Not Synced
0032A00002aOI4fQAG,Review,,false,Not Synced
0032A00002aOI4gQAG,Review,,false,Not Synced
0032A00002aOI4hQAG,Review,,false,Not Synced
0032A00002aOI4iQAG,Review,,false,Not Synced
0032A00002aOI4jQAG,Review,,false,Not Synced
0032A00002aOI4kQAG,Review,,false,Not Synced
0032A00002aOI4lQAG,Review,,false,Not Synced
0032A00002aOI4mQAG,Review,,false,Not Synced
0032A00002aOI4nQAG,Review,,false,Not Synced
0032A00002aOI4pQAG,Review,,false,Not Synced
0032A00002aOI4qQAG,Review,,false,Not Synced
0032A00002aOI4rQAG,Review,,false,Not Synced
0032A00002aOI4sQAG,Review,,false,Not Synced
0032A00002aOI4tQAG,Review,,false,Not Synced
0032A00002aOI4uQAG,Review,,false,Not Synced
0032A00002aOI4vQAG,Review,,false,Not Synced
0032A00002aOI4wQAG,Review,,false,Not Synced
0032A00002aOI4xQAG,Review,,false,Not Synced
0032A00002aOI4yQAG,Review,,false,Not Synced
0032A00002aOI4zQAG,Review,,false,Not Synced
0032A00002aOI50QAG,Review,,false,Not Synced
