"sf__Id","sf__Created",Id,Clean_Status__c,Delete_Reason__c,In_HubSpot_Not_Inclusion_List__c,Sync_Status__c
"0033j00004B1mvPAAR","false","0033j00004B1mvPAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mvQAAR","false","0033j00004B1mvQAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mvRAAR","false","0033j00004B1mvRAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mvSAAR","false","0033j00004B1mvSAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mvTAAR","false","0033j00004B1mvTAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mvUAAR","false","0033j00004B1mvUAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mvZAAR","false","0033j00004B1mvZAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mvaAAB","false","0033j00004B1mvaAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mvdAAB","false","0033j00004B1mvdAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mveAAB","false","0033j00004B1mveAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mvkAAB","false","0033j00004B1mvkAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mvlAAB","false","0033j00004B1mvlAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mvmAAB","false","0033j00004B1mvmAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mvnAAB","false","0033j00004B1mvnAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mvoAAB","false","0033j00004B1mvoAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mvpAAB","false","0033j00004B1mvpAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mvqAAB","false","0033j00004B1mvqAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mvrAAB","false","0033j00004B1mvrAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mvsAAB","false","0033j00004B1mvsAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mvtAAB","false","0033j00004B1mvtAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mvuAAB","false","0033j00004B1mvuAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mvvAAB","false","0033j00004B1mvvAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mvwAAB","false","0033j00004B1mvwAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mvxAAB","false","0033j00004B1mvxAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mvyAAB","false","0033j00004B1mvyAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mvzAAB","false","0033j00004B1mvzAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mw3AAB","false","0033j00004B1mw3AAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mw6AAB","false","0033j00004B1mw6AAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mwBAAR","false","0033j00004B1mwBAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mwCAAR","false","0033j00004B1mwCAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mwIAAR","false","0033j00004B1mwIAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mwLAAR","false","0033j00004B1mwLAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mwMAAR","false","0033j00004B1mwMAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mxPAAR","false","0033j00004B1mxPAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mxQAAR","false","0033j00004B1mxQAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mxSAAR","false","0033j00004B1mxSAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mxTAAR","false","0033j00004B1mxTAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mxVAAR","false","0033j00004B1mxVAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mxWAAR","false","0033j00004B1mxWAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mxXAAR","false","0033j00004B1mxXAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mxYAAR","false","0033j00004B1mxYAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mxZAAR","false","0033j00004B1mxZAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mxdAAB","false","0033j00004B1mxdAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mxeAAB","false","0033j00004B1mxeAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mxfAAB","false","0033j00004B1mxfAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mxgAAB","false","0033j00004B1mxgAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mxhAAB","false","0033j00004B1mxhAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mxjAAB","false","0033j00004B1mxjAAB","OK","","false","Not Synced"
"0033j00004B1mxkAAB","false","0033j00004B1mxkAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mxlAAB","false","0033j00004B1mxlAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mxoAAB","false","0033j00004B1mxoAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mxpAAB","false","0033j00004B1mxpAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mxqAAB","false","0033j00004B1mxqAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mxrAAB","false","0033j00004B1mxrAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mxsAAB","false","0033j00004B1mxsAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mxtAAB","false","0033j00004B1mxtAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mxuAAB","false","0033j00004B1mxuAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mxvAAB","false","0033j00004B1mxvAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mxwAAB","false","0033j00004B1mxwAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mxxAAB","false","0033j00004B1mxxAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mxyAAB","false","0033j00004B1mxyAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1my1AAB","false","0033j00004B1my1AAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1my4AAB","false","0033j00004B1my4AAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1my5AAB","false","0033j00004B1my5AAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1my6AAB","false","0033j00004B1my6AAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1my7AAB","false","0033j00004B1my7AAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1my8AAB","false","0033j00004B1my8AAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1my9AAB","false","0033j00004B1my9AAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1myAAAR","false","0033j00004B1myAAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1myBAAR","false","0033j00004B1myBAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1myCAAR","false","0033j00004B1myCAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1myDAAR","false","0033j00004B1myDAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1myEAAR","false","0033j00004B1myEAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1myFAAR","false","0033j00004B1myFAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1myGAAR","false","0033j00004B1myGAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1myHAAR","false","0033j00004B1myHAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1myIAAR","false","0033j00004B1myIAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1myJAAR","false","0033j00004B1myJAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1myKAAR","false","0033j00004B1myKAAR","Delete","Inactive 3+ Years","false","Not Synced"
"0033j00004B1myNAAR","false","0033j00004B1myNAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1myOAAR","false","0033j00004B1myOAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1myPAAR","false","0033j00004B1myPAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1myQAAR","false","0033j00004B1myQAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mzZAAR","false","0033j00004B1mzZAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mzaAAB","false","0033j00004B1mzaAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mzbAAB","false","0033j00004B1mzbAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mzcAAB","false","0033j00004B1mzcAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mzdAAB","false","0033j00004B1mzdAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mzeAAB","false","0033j00004B1mzeAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mzfAAB","false","0033j00004B1mzfAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mzgAAB","false","0033j00004B1mzgAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mzjAAB","false","0033j00004B1mzjAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mzlAAB","false","0033j00004B1mzlAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mzmAAB","false","0033j00004B1mzmAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mzoAAB","false","0033j00004B1mzoAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mzpAAB","false","0033j00004B1mzpAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mzqAAB","false","0033j00004B1mzqAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mzrAAB","false","0033j00004B1mzrAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mzsAAB","false","0033j00004B1mzsAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mztAAB","false","0033j00004B1mztAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mzvAAB","false","0033j00004B1mzvAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mzwAAB","false","0033j00004B1mzwAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mzxAAB","false","0033j00004B1mzxAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mzyAAB","false","0033j00004B1mzyAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1mzzAAB","false","0033j00004B1mzzAAB","OK","","false","Not Synced"
"0033j00004B1n00AAB","false","0033j00004B1n00AAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n03AAB","false","0033j00004B1n03AAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n04AAB","false","0033j00004B1n04AAB","OK","","false","Not Synced"
"0033j00004B1n05AAB","false","0033j00004B1n05AAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n06AAB","false","0033j00004B1n06AAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n07AAB","false","0033j00004B1n07AAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n09AAB","false","0033j00004B1n09AAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n0BAAR","false","0033j00004B1n0BAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n0CAAR","false","0033j00004B1n0CAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n0DAAR","false","0033j00004B1n0DAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n0EAAR","false","0033j00004B1n0EAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n0FAAR","false","0033j00004B1n0FAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n0GAAR","false","0033j00004B1n0GAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n0HAAR","false","0033j00004B1n0HAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n0IAAR","false","0033j00004B1n0IAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n0JAAR","false","0033j00004B1n0JAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n0KAAR","false","0033j00004B1n0KAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n0LAAR","false","0033j00004B1n0LAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n0MAAR","false","0033j00004B1n0MAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n0NAAR","false","0033j00004B1n0NAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n0QAAR","false","0033j00004B1n0QAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n0SAAR","false","0033j00004B1n0SAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n0VAAR","false","0033j00004B1n0VAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n0WAAR","false","0033j00004B1n0WAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n0aAAB","false","0033j00004B1n0aAAB","OK","","false","Not Synced"
"0033j00004B1n0dAAB","false","0033j00004B1n0dAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n0fAAB","false","0033j00004B1n0fAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n26AAB","false","0033j00004B1n26AAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n27AAB","false","0033j00004B1n27AAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n29AAB","false","0033j00004B1n29AAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2AAAR","false","0033j00004B1n2AAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2BAAR","false","0033j00004B1n2BAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2CAAR","false","0033j00004B1n2CAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2DAAR","false","0033j00004B1n2DAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2EAAR","false","0033j00004B1n2EAAR","OK","","false","Not Synced"
"0033j00004B1n2FAAR","false","0033j00004B1n2FAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2GAAR","false","0033j00004B1n2GAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2HAAR","false","0033j00004B1n2HAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2IAAR","false","0033j00004B1n2IAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2JAAR","false","0033j00004B1n2JAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2LAAR","false","0033j00004B1n2LAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2NAAR","false","0033j00004B1n2NAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2OAAR","false","0033j00004B1n2OAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2RAAR","false","0033j00004B1n2RAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2TAAR","false","0033j00004B1n2TAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2UAAR","false","0033j00004B1n2UAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2WAAR","false","0033j00004B1n2WAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2YAAR","false","0033j00004B1n2YAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2ZAAR","false","0033j00004B1n2ZAAR","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2aAAB","false","0033j00004B1n2aAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2bAAB","false","0033j00004B1n2bAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2cAAB","false","0033j00004B1n2cAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2dAAB","false","0033j00004B1n2dAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2eAAB","false","0033j00004B1n2eAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2fAAB","false","0033j00004B1n2fAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2gAAB","false","0033j00004B1n2gAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2hAAB","false","0033j00004B1n2hAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2iAAB","false","0033j00004B1n2iAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2jAAB","false","0033j00004B1n2jAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2kAAB","false","0033j00004B1n2kAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2lAAB","false","0033j00004B1n2lAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2mAAB","false","0033j00004B1n2mAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2nAAB","false","0033j00004B1n2nAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2oAAB","false","0033j00004B1n2oAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2pAAB","false","0033j00004B1n2pAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2qAAB","false","0033j00004B1n2qAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2rAAB","false","0033j00004B1n2rAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2vAAB","false","0033j00004B1n2vAAB","OK","","false","Not Synced"
"0033j00004B1n2wAAB","false","0033j00004B1n2wAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2xAAB","false","0033j00004B1n2xAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2yAAB","false","0033j00004B1n2yAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n2zAAB","false","0033j00004B1n2zAAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n30AAB","false","0033j00004B1n30AAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n31AAB","false","0033j00004B1n31AAB","Delete","No Email or Phone","false","Not Synced"
"0033j00004B1n32AAB","false","0033j00004B1n32AAB","Delete","No Email or Phone","false","Not Synced"
