"sf__Id","sf__Error",Id,In_HubSpot_Not_Inclusion_List__c,Sync_Status__c
"003Rh00000EqENpIAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqENpIAN","true","In HubSpot - Not Synced"
"003Rh00000EqEOOIA3","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqEOOIA3","true","In HubSpot - Not Synced"
"003Rh00000EqEOQIA3","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqEOQIA3","true","In HubSpot - Not Synced"
"003Rh00000EqEOSIA3","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqEOSIA3","true","In HubSpot - Not Synced"
"003Rh00000EqERtIAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqERtIAN","true","In HubSpot - Not Synced"
"003Rh00000EqES2IAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqES2IAN","true","In HubSpot - Not Synced"
"003Rh00000EqES8IAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqES8IAN","true","In HubSpot - Not Synced"
"003Rh00000EqESlIAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqESlIAN","true","In HubSpot - Not Synced"
"003Rh00000EqESoIAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqESoIAN","true","In HubSpot - Not Synced"
"003Rh00000EqETOIA3","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqETOIA3","true","In HubSpot - Not Synced"
"003Rh00000EqEd8IAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqEd8IAF","true","In HubSpot - Not Synced"
"003Rh00000EqEdMIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqEdMIAV","true","In HubSpot - Not Synced"
"003Rh00000EqEdcIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqEdcIAF","true","In HubSpot - Not Synced"
"003Rh00000EqEddIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqEddIAF","true","In HubSpot - Not Synced"
"003Rh00000EqEduIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqEduIAF","true","In HubSpot - Not Synced"
"003Rh00000EqEeLIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqEeLIAV","true","In HubSpot - Not Synced"
"003Rh00000EqEf4IAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqEf4IAF","true","In HubSpot - Not Synced"
"003Rh00000EqEfbIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqEfbIAF","true","In HubSpot - Not Synced"
"003Rh00000EqEhdIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqEhdIAF","true","In HubSpot - Not Synced"
"003Rh00000EqEhuIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqEhuIAF","true","In HubSpot - Not Synced"
"003Rh00000EqEiRIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqEiRIAV","true","In HubSpot - Not Synced"
"003Rh00000EqEiqIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqEiqIAF","true","In HubSpot - Not Synced"
"003Rh00000EqEirIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqEirIAF","true","In HubSpot - Not Synced"
"003Rh00000EqEjHIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqEjHIAV","true","In HubSpot - Not Synced"
"003Rh00000EqEjIIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqEjIIAV","true","In HubSpot - Not Synced"
"003Rh00000EqEnzIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqEnzIAF","true","In HubSpot - Not Synced"
"003Rh00000EqEo0IAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqEo0IAF","true","In HubSpot - Not Synced"
"003Rh00000EqEo3IAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqEo3IAF","true","In HubSpot - Not Synced"
"003Rh00000EqEoEIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqEoEIAV","true","In HubSpot - Not Synced"
"003Rh00000EqEoGIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqEoGIAV","true","In HubSpot - Not Synced"
"003Rh00000EqEsmIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqEsmIAF","true","In HubSpot - Not Synced"
"003Rh00000EqEvPIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqEvPIAV","true","In HubSpot - Not Synced"
"003Rh00000EqEw7IAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqEw7IAF","true","In HubSpot - Not Synced"
"003Rh00000EqEwDIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqEwDIAV","true","In HubSpot - Not Synced"
"003Rh00000EqEwUIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqEwUIAV","true","In HubSpot - Not Synced"
"003Rh00000EqF2eIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqF2eIAF","true","In HubSpot - Not Synced"
"003Rh00000EqF37IAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqF37IAF","true","In HubSpot - Not Synced"
"003Rh00000EqF3ZIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqF3ZIAV","true","In HubSpot - Not Synced"
"003Rh00000EqF3sIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqF3sIAF","true","In HubSpot - Not Synced"
"003Rh00000EqF54IAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqF54IAF","true","In HubSpot - Not Synced"
"003Rh00000EqF7XIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqF7XIAV","true","In HubSpot - Not Synced"
"003Rh00000EqF7aIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqF7aIAF","true","In HubSpot - Not Synced"
"003Rh00000EqF9bIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqF9bIAF","true","In HubSpot - Not Synced"
"003Rh00000EqF9dIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqF9dIAF","true","In HubSpot - Not Synced"
"003Rh00000EqF9nIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqF9nIAF","true","In HubSpot - Not Synced"
"003Rh00000EqFAYIA3","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqFAYIA3","true","In HubSpot - Not Synced"
"003Rh00000EqFGtIAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqFGtIAN","true","In HubSpot - Not Synced"
"003Rh00000EqFJ4IAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqFJ4IAN","true","In HubSpot - Not Synced"
"003Rh00000EqFJxIAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqFJxIAN","true","In HubSpot - Not Synced"
"003Rh00000EqFU7IAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqFU7IAN","true","In HubSpot - Not Synced"
"003Rh00000EqFUqIAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqFUqIAN","true","In HubSpot - Not Synced"
"003Rh00000EqFUrIAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqFUrIAN","true","In HubSpot - Not Synced"
"003Rh00000EqFUzIAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqFUzIAN","true","In HubSpot - Not Synced"
"003Rh00000EqFYeIAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqFYeIAN","true","In HubSpot - Not Synced"
"003Rh00000EqFYpIAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqFYpIAN","true","In HubSpot - Not Synced"
"003Rh00000EqFZEIA3","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqFZEIA3","true","In HubSpot - Not Synced"
"003Rh00000EqFasIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqFasIAF","true","In HubSpot - Not Synced"
"003Rh00000EqFb9IAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqFb9IAF","true","In HubSpot - Not Synced"
"003Rh00000EqFkwIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqFkwIAF","true","In HubSpot - Not Synced"
"003Rh00000EqFl4IAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqFl4IAF","true","In HubSpot - Not Synced"
"003Rh00000EqFlEIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqFlEIAV","true","In HubSpot - Not Synced"
"003Rh00000EqFlUIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqFlUIAV","true","In HubSpot - Not Synced"
"003Rh00000EqFljIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqFljIAF","true","In HubSpot - Not Synced"
"003Rh00000EqFm0IAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqFm0IAF","true","In HubSpot - Not Synced"
"003Rh00000EqFmVIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqFmVIAV","true","In HubSpot - Not Synced"
"003Rh00000EqFsyIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqFsyIAF","true","In HubSpot - Not Synced"
"003Rh00000EqG0sIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqG0sIAF","true","In HubSpot - Not Synced"
"003Rh00000EqG17IAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqG17IAF","true","In HubSpot - Not Synced"
"003Rh00000EqG1SIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqG1SIAV","true","In HubSpot - Not Synced"
"003Rh00000EqG2EIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqG2EIAV","true","In HubSpot - Not Synced"
"003Rh00000EqG7ZIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqG7ZIAV","true","In HubSpot - Not Synced"
"003Rh00000EqGDNIA3","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqGDNIA3","true","In HubSpot - Not Synced"
"003Rh00000EqGDOIA3","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqGDOIA3","true","In HubSpot - Not Synced"
"003Rh00000EqGDuIAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqGDuIAN","true","In HubSpot - Not Synced"
"003Rh00000EqGE6IAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqGE6IAN","true","In HubSpot - Not Synced"
"003Rh00000EqGEHIA3","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqGEHIA3","true","In HubSpot - Not Synced"
"003Rh00000EqGEOIA3","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqGEOIA3","true","In HubSpot - Not Synced"
"003Rh00000EqGEPIA3","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqGEPIA3","true","In HubSpot - Not Synced"
"003Rh00000EqGEvIAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqGEvIAN","true","In HubSpot - Not Synced"
"003Rh00000EqGF3IAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqGF3IAN","true","In HubSpot - Not Synced"
"003Rh00000EqGOFIA3","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqGOFIA3","true","In HubSpot - Not Synced"
"003Rh00000EqGUoIAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqGUoIAN","true","In HubSpot - Not Synced"
"003Rh00000EqGUzIAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqGUzIAN","true","In HubSpot - Not Synced"
"003Rh00000EqGVqIAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqGVqIAN","true","In HubSpot - Not Synced"
"003Rh00000EqGWGIA3","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqGWGIA3","true","In HubSpot - Not Synced"
"003Rh00000EqGWcIAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqGWcIAN","true","In HubSpot - Not Synced"
"003Rh00000ILJTWIA5","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000ILJTWIA5","true","In HubSpot - Not Synced"
"003Rh00000XP0CmIAL","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000XP0CmIAL","true","In HubSpot - Not Synced"
"003Rh00000XP0axIAD","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000XP0axIAD","true","In HubSpot - Not Synced"
"003Rh00000XP0bCIAT","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000XP0bCIAT","true","In HubSpot - Not Synced"
"003Rh000009rWerIAE","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000009rWerIAE","true","In HubSpot - Not Synced"
"003Rh00000EFh9RIAT","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EFh9RIAT","true","In HubSpot - Not Synced"
"003Rh00000EqDQsIAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDQsIAN","true","In HubSpot - Not Synced"
"003Rh00000EqDXvIAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDXvIAN","true","In HubSpot - Not Synced"
"003Rh00000EqDlhIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDlhIAF","true","In HubSpot - Not Synced"
"003Rh00000EqDlzIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDlzIAF","true","In HubSpot - Not Synced"
"003Rh00000EqDmBIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDmBIAV","true","In HubSpot - Not Synced"
"003Rh00000EqDyaIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDyaIAF","true","In HubSpot - Not Synced"
"003Rh00000EqEFAIA3","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqEFAIA3","true","In HubSpot - Not Synced"
"003Rh00000EqESuIAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqESuIAN","true","In HubSpot - Not Synced"
"003Rh00000EqEf3IAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqEf3IAF","true","In HubSpot - Not Synced"
"003Rh00000EqEfcIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqEfcIAF","true","In HubSpot - Not Synced"
"003Rh00000EqEnZIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqEnZIAV","true","In HubSpot - Not Synced"
"003Rh00000EqEnlIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqEnlIAF","true","In HubSpot - Not Synced"
"003Rh00000EqEswIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqEswIAF","true","In HubSpot - Not Synced"
"003Rh00000EqFAbIAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqFAbIAN","true","In HubSpot - Not Synced"
"003Rh00000EqFH0IAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqFH0IAN","true","In HubSpot - Not Synced"
"003Rh00000EqFKLIA3","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqFKLIA3","true","In HubSpot - Not Synced"
"003Rh00000EqFZMIA3","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqFZMIA3","true","In HubSpot - Not Synced"
"003Rh00000EqFtdIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqFtdIAF","true","In HubSpot - Not Synced"
"003Rh00000EqFuUIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqFuUIAV","true","In HubSpot - Not Synced"
"003Rh00000EqG1fIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqG1fIAF","true","In HubSpot - Not Synced"
"003Rh00000EqGD5IAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqGD5IAN","true","In HubSpot - Not Synced"
"003Rh00000EqGExIAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqGExIAN","true","In HubSpot - Not Synced"
"003Rh00000EqGFGIA3","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqGFGIA3","true","In HubSpot - Not Synced"
