Id,Clean_Status__c
0033j00003zjExwAAE,OK
0033j00003zjExxAAE,OK
0033j00003zjExyAAE,Duplicate
0033j00003zjExzAAE,Delete
0033j00003zjEy0AAE,OK
0033j00003zjEy1AAE,OK
0033j00003zjEy3AAE,OK
0033j00003zjEy4AAE,Duplicate
0033j00003zjEy5AAE,OK
0033j00003zjEy6AAE,Delete
0033j00003zjEy7AAE,Delete
0033j00003zjEy8AAE,Delete
0033j00003zjEy9AAE,Duplicate
0033j00003zjEyAAAU,Delete
0033j00003zjEyBAAU,Delete
0033j00003zjEyCAAU,OK
0033j00003zjEyEAAU,OK
0033j00003zjEyGAAU,OK
0033j00003zjEyHAAU,OK
0033j00003zjEyIAAU,OK
0033j00003zjEyKAAU,Duplicate
0033j00003zjEyMAAU,OK
0033j00003zjEyNAAU,Delete
0033j00003zjEyOAAU,Delete
0033j00003zjEyPAAU,Delete
0033j00003zjEyQAAU,Delete
0033j00003zjEySAAU,Duplicate
0033j00003zjEyTAAU,OK
0033j00003zjEyUAAU,Duplicate
0033j00003zjEyVAAU,Delete
0033j00003zjEyWAAU,OK
0033j00003zjEyXAAU,Delete
0033j00003zjEyYAAU,OK
0033j00003zjEyZAAU,Delete
0033j00003zjEyaAAE,OK
0033j00003zjEybAAE,Delete
0033j00003zjEycAAE,OK
0033j00003zjEydAAE,OK
0033j00003zjEyfAAE,Delete
0033j00003zjEyhAAE,OK
0033j00003zjEyiAAE,OK
0033j00003zjEyjAAE,Delete
0033j00003zjEykAAE,Delete
0033j00003zjF1lAAE,OK
0033j00003zjF1mAAE,OK
0033j00003zjF1nAAE,Delete
0033j00003zjF1oAAE,Delete
0033j00003zjF1pAAE,OK
0033j00003zjF1qAAE,OK
0033j00003zjF1rAAE,OK
0033j00003zjF1sAAE,Delete
0033j00003zjF1tAAE,Duplicate
0033j00003zjF1uAAE,Duplicate
0033j00003zjF1vAAE,Duplicate
0033j00003zjF1wAAE,OK
0033j00003zjF1xAAE,Delete
0033j00003zjF1yAAE,OK
0033j00003zjF1zAAE,OK
0033j00003zjF20AAE,Delete
0033j00003zjF22AAE,Delete
0033j00003zjF23AAE,Delete
0033j00003zjF24AAE,OK
0033j00003zjF25AAE,Duplicate
0033j00003zjF26AAE,OK
0033j00003zjF27AAE,Delete
0033j00003zjF28AAE,Delete
0033j00003zjF2AAAU,OK
0033j00003zjF2BAAU,Delete
0033j00003zjF2CAAU,OK
0033j00003zjF2DAAU,OK
0033j00003zjF2EAAU,OK
0033j00003zjF2GAAU,Duplicate
0033j00003zjF2HAAU,OK
0033j00003zjF2KAAU,Delete
0033j00003zjF2LAAU,OK
0033j00003zjF2MAAU,Delete
0033j00003zjF2NAAU,Duplicate
0033j00003zjF2OAAU,Delete
0033j00003zjF2PAAU,Duplicate
0033j00003zjF2QAAU,OK
0033j00003zjF2RAAU,Delete
0033j00003zjF2SAAU,Delete
0033j00003zjF2TAAU,Delete
0033j00003zjF2VAAU,Duplicate
0033j00003zjF2WAAU,OK
0033j00003zjF2XAAU,OK
0033j00003zjF2YAAU,OK
0033j00003zjF2aAAE,Duplicate
0033j00003zjF2bAAE,Duplicate
0033j00003zjF2cAAE,Duplicate
0033j00003zjF2dAAE,OK
0033j00003zjF2eAAE,Delete
0033j00003zjF2fAAE,Duplicate
0033j00003zjF2gAAE,Delete
0033j00003zjF2hAAE,OK
0033j00003zjF2iAAE,OK
0033j00003zjF2jAAE,Duplicate
0033j00003zjF2lAAE,Duplicate
0033j00003zjF2mAAE,OK
0033j00003zjF2nAAE,Delete
0033j00003zjF2oAAE,Delete
0033j00003zjF2pAAE,OK
0033j00003zjF2qAAE,Delete
0033j00003zjF2rAAE,Delete
0033j00003zjF2sAAE,OK
0033j00003zjF2tAAE,OK
0033j00003zjF2uAAE,Duplicate
0033j00003zjF2vAAE,Delete
0033j00003zjF2wAAE,Delete
0033j00003zjF2xAAE,Duplicate
0033j00003zjF2yAAE,Duplicate
0033j00003zjF2zAAE,Delete
0033j00003zjF30AAE,Delete
0033j00003zjF31AAE,Delete
0033j00003zjF32AAE,Duplicate
0033j00003zjF33AAE,Delete
0033j00003zjF35AAE,OK
0033j00003zjF36AAE,OK
0033j00003zjF37AAE,OK
0033j00003zjF38AAE,Duplicate
0033j00003zjF39AAE,OK
0033j00003zjF3AAAU,Duplicate
0033j00003zjF3BAAU,OK
0033j00003zjF3CAAU,OK
0033j00003zjF3EAAU,OK
0033j00003zjF3FAAU,Delete
0033j00003zjF3GAAU,OK
0033j00003zjF3HAAU,Delete
0033j00003zjF3IAAU,OK
0033j00003zjF3KAAU,Delete
0033j00003zjF3LAAU,OK
0033j00003zjF3MAAU,Delete
0033j00003zjF3NAAU,OK
0033j00003zjF3OAAU,OK
0033j00003zjF3PAAU,OK
0033j00003zjF3QAAU,Duplicate
0033j00003zjF3RAAU,Delete
0033j00003zjF3SAAU,OK
0033j00003zjF3TAAU,Delete
0033j00003zjF3UAAU,OK
