Id,Clean_Status__c,Delete_Reason__c
0032A00002az0NIQAY,Archive,Old Inactive Contact
0032A00002az0NJQAY,Archive,Old Inactive Contact
0032A00002az0NKQAY,Delete,No Activity 3+ Years
0032A00002az0NLQAY,Archive,Old Inactive Contact
0032A00002az0NMQAY,Delete,No Activity 3+ Years
0032A00002az0NNQAY,Delete,No Activity 3+ Years
0032A00002az0NOQAY,Delete,No Activity 3+ Years
0032A00002az0NPQAY,Archive,Old Inactive Contact
0032A00002az0NQQAY,Delete,No Activity 3+ Years
0032A00002az0NRQAY,Archive,Old Inactive Contact
0032A00002az0NSQAY,Delete,No Activity 3+ Years
0032A00002az0NTQAY,Archive,Old Inactive Contact
0032A00002az0NUQAY,Delete,No Activity 3+ Years
0032A00002az0NVQAY,Duplicate,Master: 003Rh00000bNuYuIAK
0032A00002az0NWQAY,Duplicate,Master: 0033j000049GDi8AAG
0032A00002az0NXQAY,Archive,Old Inactive Contact
0032A00002az0NYQAY,Archive,Old Inactive Contact
0032A00002az0NZQAY,Delete,No Activity 3+ Years
0032A00002az0NaQAI,Delete,No Activity 3+ Years
0032A00002az0NbQAI,Delete,No Activity 3+ Years
0032A00002az0NcQAI,Archive,Old Inactive Contact
0032A00002az0NdQAI,Delete,No Activity 3+ Years
0032A00002az0NeQAI,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az0NfQAI,Duplicate,Master: 0032A00002azmZqQAI
0032A00002az0NzQAI,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az0O0QAI,OK,
0032A00002az0O1QAI,Archive,Old Inactive Contact
0032A00002az0O2QAI,Duplicate,Master: 0032A00002az3GAQAY
0032A00002az0O3QAI,Archive,Old Inactive Contact
0032A00002az0O4QAI,OK,
0032A00002az0O5QAI,Delete,No Email or Phone
0032A00002az0O6QAI,OK,
0032A00002az0O7QAI,Archive,Old Inactive Contact
0032A00002az0O8QAI,Delete,No Activity 3+ Years
0032A00002az0O9QAI,Delete,No Activity 3+ Years
0032A00002az0OAQAY,OK,
0032A00002az0OBQAY,Delete,No Activity 3+ Years
0032A00002az0OCQAY,Duplicate,Master: 0032A00002azmksQAA
0032A00002az0ODQAY,Delete,No Activity 3+ Years
0032A00002az0OEQAY,Delete,No Activity 3+ Years
0032A00002az0OFQAY,Archive,Old Inactive Contact
0032A00002az0OGQAY,Delete,No Activity 3+ Years
0032A00002az0OHQAY,Archive,Old Inactive Contact
0032A00002az0OIQAY,Archive,Old Inactive Contact
0032A00002az0OJQAY,Archive,Old Inactive Contact
0032A00002az0OKQAY,Delete,No Activity 3+ Years
0032A00002az0OLQAY,Archive,Old Inactive Contact
0032A00002az0OMQAY,Archive,Old Inactive Contact
0032A00002az0ONQAY,Archive,Old Inactive Contact
0032A00002az0OOQAY,Delete,No Activity 3+ Years
0032A00002az0OPQAY,Delete,No Activity 3+ Years
0032A00002az0OQQAY,Delete,No Activity 3+ Years
0032A00002az0ORQAY,Archive,Old Inactive Contact
0032A00002az0OSQAY,Duplicate,Master: 0033j00003wOWdeAAG
0032A00002az0OTQAY,Archive,Old Inactive Contact
0032A00002az0OUQAY,OK,
0032A00002az0OVQAY,Archive,Old Inactive Contact
0032A00002az0OWQAY,Delete,No Activity 3+ Years
0032A00002az0OXQAY,Delete,No Activity 3+ Years
0032A00002az0OYQAY,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az0OZQAY,Archive,Old Inactive Contact
0032A00002az0OaQAI,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az0ObQAI,Duplicate,Master: 0032A00002azqdaQAA
0032A00002az0OcQAI,Archive,Old Inactive Contact
0032A00002az0OdQAI,Archive,Old Inactive Contact
0032A00002az0OeQAI,Archive,Old Inactive Contact
0032A00002az0OfQAI,Delete,No Activity 3+ Years
0032A00002az0OgQAI,Duplicate,Master: 0032A00002azqKTQAY
0032A00002az0OhQAI,Duplicate,Master: 0032A00002az2TTQAY
0032A00002az0OiQAI,Archive,Old Inactive Contact
0032A00002az0OjQAI,Archive,Old Inactive Contact
0032A00002az0OkQAI,Delete,No Activity 3+ Years
0032A00002az0OlQAI,Archive,Old Inactive Contact
0032A00002az0OmQAI,Archive,Old Inactive Contact
0032A00002az0OnQAI,Archive,Old Inactive Contact
0032A00002az0OoQAI,Archive,Old Inactive Contact
0032A00002az0OpQAI,Archive,Old Inactive Contact
0032A00002az0OqQAI,Archive,Old Inactive Contact
0032A00002az0OrQAI,Delete,No Activity 3+ Years
0032A00002az0OsQAI,Delete,No Activity 3+ Years
0032A00002az0OtQAI,Delete,No Activity 3+ Years
0032A00002az0OuQAI,Duplicate,Master: 0032A00002az0hVQAQ
0032A00002az0OvQAI,Archive,Old Inactive Contact
0032A00002az0OwQAI,Archive,Old Inactive Contact
0032A00002az0OxQAI,Delete,No Activity 3+ Years
0032A00002az0OyQAI,Delete,No Activity 3+ Years
0032A00002az0OzQAI,Duplicate,Master: 003Rh00000IBu4aIAD
0032A00002az0P0QAI,Delete,No Activity 3+ Years
0032A00002az0P1QAI,Archive,Old Inactive Contact
0032A00002az0P2QAI,Archive,Old Inactive Contact
0032A00002az0P3QAI,Duplicate,Master: 0032A00002az0T8QAI
0032A00002az0P4QAI,Delete,No Activity 3+ Years
0032A00002az0P5QAI,OK,
0032A00002az0P6QAI,Duplicate,Master: 0033j00003wOgDZAA0
0032A00002az0P7QAI,Archive,Old Inactive Contact
0032A00002az0P8QAI,Duplicate,Master: 003Rh00000XgnUMIAZ
0032A00002az0P9QAI,Duplicate,Master: 0032A00002az2WVQAY
0032A00002az0PAQAY,Archive,Old Inactive Contact
0032A00002az0PBQAY,Archive,Old Inactive Contact
0032A00002az0PCQAY,Archive,Old Inactive Contact
0032A00002az0PDQAY,Archive,Old Inactive Contact
0032A00002az0PEQAY,Duplicate,Master: 003F000001P1YYeIAN
0032A00002az0PFQAY,Duplicate,Master: 0032A00002azmgwQAA
0032A00002az0PGQAY,Delete,No Activity 3+ Years
0032A00002az0PHQAY,Archive,Old Inactive Contact
0032A00002az0PIQAY,Duplicate,Master: 003Rh000002ROgIIAW
0032A00002az0PJQAY,Duplicate,Master: 0032A00002az0oMQAQ
0032A00002az0PKQAY,Duplicate,Master: 0032A00002azoOCQAY
0032A00002az0PLQAY,Archive,Old Inactive Contact
0032A00002az0PMQAY,Delete,No Activity 3+ Years
0032A00002az0PNQAY,Delete,No Activity 3+ Years
0032A00002az0POQAY,Delete,No Activity 3+ Years
0032A00002az0PPQAY,Archive,Old Inactive Contact
0032A00002az0PQQAY,Archive,Old Inactive Contact
0032A00002az0PRQAY,Delete,No Activity 3+ Years
0032A00002az0PSQAY,Delete,No Activity 3+ Years
0032A00002az0PTQAY,Delete,No Activity 3+ Years
0032A00002az0PUQAY,Delete,No Activity 3+ Years
0032A00002az0PVQAY,OK,
0032A00002az0PWQAY,Delete,No Activity 3+ Years
0032A00002az0PXQAY,Duplicate,Master: 003Rh00000LaGvAIAV
0032A00002az0PYQAY,Duplicate,Master: 0033j00003OOFVOAA5
0032A00002az0PZQAY,Delete,No Activity 3+ Years
0032A00002az0PaQAI,Delete,No Activity 3+ Years
0032A00002az0PcQAI,Delete,No Activity 3+ Years
0032A00002az0PdQAI,Delete,No Activity 3+ Years
0032A00002az0PeQAI,Duplicate,Master: 003F000001e49c7IAA
0032A00002az0PfQAI,Delete,No Activity 3+ Years
0032A00002az0PgQAI,Delete,No Activity 3+ Years
0032A00002az0PhQAI,Delete,No Activity 3+ Years
0032A00002az0PiQAI,Delete,No Activity 3+ Years
0032A00002az0PjQAI,Delete,No Activity 3+ Years
0032A00002az0PkQAI,Delete,No Activity 3+ Years
0032A00002az0PlQAI,Archive,Old Inactive Contact
0032A00002az0PmQAI,Archive,Old Inactive Contact
0032A00002az0PnQAI,Delete,No Activity 3+ Years
0032A00002az0PoQAI,Archive,Old Inactive Contact
0032A00002az0PpQAI,Archive,Old Inactive Contact
0032A00002az0PqQAI,OK,
0032A00002az0PrQAI,Archive,Old Inactive Contact
0032A00002az0PsQAI,Duplicate,Master: 0032A00002azmxqQAA
0032A00002az0PtQAI,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az0PuQAI,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az0PvQAI,Archive,Old Inactive Contact
0032A00002az0PwQAI,Archive,Old Inactive Contact
0032A00002az0PxQAI,Duplicate,Master: 0032A00002azq8PQAQ
0032A00002az0PyQAI,Duplicate,Master: 0033j00003wOwV2AAK
0032A00002az0PzQAI,Archive,Old Inactive Contact
0032A00002az0Q0QAI,Delete,No Activity 3+ Years
0032A00002az0Q1QAI,Delete,No Activity 3+ Years
0032A00002az0Q2QAI,OK,
0032A00002az0Q3QAI,Duplicate,Master: 0033j000045qjFlAAI
0032A00002az0Q4QAI,OK,
0032A00002az0Q5QAI,Delete,No Activity 3+ Years
0032A00002az0Q6QAI,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az0Q7QAI,Duplicate,Master: 0032A00002azqg1QAA
0032A00002az0Q8QAI,Delete,No Activity 3+ Years
0032A00002az0Q9QAI,Delete,No Activity 3+ Years
0032A00002az0QBQAY,Archive,Old Inactive Contact
0032A00002az0QCQAY,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az0QDQAY,Delete,No Activity 3+ Years
0032A00002az0QEQAY,Archive,Old Inactive Contact
0032A00002az0QFQAY,OK,
0032A00002az0QGQAY,Archive,Old Inactive Contact
0032A00002az0QHQAY,Archive,Old Inactive Contact
0032A00002az0QIQAY,Duplicate,Master: 0032A00002azmSaQAI
0032A00002az0QJQAY,Delete,No Activity 3+ Years
0032A00002az0QKQAY,Delete,No Activity 3+ Years
0032A00002az0QLQAY,Delete,No Activity 3+ Years
0032A00002az0QMQAY,OK,
0032A00002az0QNQAY,Delete,No Activity 3+ Years
0032A00002az0QOQAY,Delete,No Activity 3+ Years
0032A00002az0QPQAY,Delete,No Activity 3+ Years
0032A00002az0QQQAY,Duplicate,Master: 0032A00002az4IcQAI
0032A00002az0QRQAY,Delete,No Activity 3+ Years
0032A00002az0QSQAY,Archive,Old Inactive Contact
0032A00002az0QTQAY,Duplicate,Master: 0032A00002az1kSQAQ
0032A00002az0QUQAY,Delete,No Activity 3+ Years
0032A00002az0QVQAY,Delete,No Activity 3+ Years
0032A00002az0QWQAY,Archive,Old Inactive Contact
0032A00002az0QXQAY,Delete,No Activity 3+ Years
0032A00002az0QYQAY,Duplicate,Master: 0033j00003wOWB7AAO
0032A00002az0QZQAY,Delete,No Activity 3+ Years
0032A00002az0QaQAI,Delete,No Activity 3+ Years
0032A00002az0QbQAI,Duplicate,Master: 0032A00002aznySQAQ
0032A00002az0QcQAI,Archive,Old Inactive Contact
0032A00002az0QdQAI,Archive,Old Inactive Contact
0032A00002az0QeQAI,Archive,Old Inactive Contact
0032A00002az0QfQAI,Archive,Old Inactive Contact
0032A00002az0QgQAI,Delete,No Activity 3+ Years
0032A00002az0QhQAI,Delete,No Activity 3+ Years
0032A00002az0QiQAI,Delete,No Activity 3+ Years
0032A00002az0QjQAI,Delete,No Activity 3+ Years
0032A00002az0QkQAI,Delete,No Activity 3+ Years
0032A00002az0QlQAI,Delete,No Activity 3+ Years
0032A00002az0QmQAI,Delete,No Activity 3+ Years
0032A00002az0QnQAI,Archive,Old Inactive Contact
0032A00002az0QoQAI,OK,
0032A00002az0QpQAI,Delete,No Activity 3+ Years
0032A00002az0QqQAI,Duplicate,Master: 003Rh00000LaxQbIAJ
0032A00002az0QrQAI,Delete,No Activity 3+ Years
0032A00002az0QsQAI,Delete,No Activity 3+ Years
0032A00002az0QtQAI,OK,
0032A00002az0QuQAI,Delete,No Activity 3+ Years
0032A00002az0QvQAI,Archive,Old Inactive Contact
0032A00002az0QwQAI,Duplicate,Master: 0033j00003wPO3IAAW
0032A00002az0QxQAI,Duplicate,Master: 0032A00002azp38QAA
0032A00002az0QyQAI,OK,
0032A00002az0QzQAI,OK,
0032A00002az0R0QAI,Delete,No Activity 3+ Years
0032A00002az0R1QAI,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az0R2QAI,Archive,Old Inactive Contact
0032A00002az0R3QAI,Delete,No Activity 3+ Years
0032A00002az0R4QAI,Delete,No Activity 3+ Years
0032A00002az0R5QAI,Archive,Old Inactive Contact
0032A00002az0R6QAI,Archive,Old Inactive Contact
0032A00002az0R7QAI,OK,
0032A00002az0R8QAI,Archive,Old Inactive Contact
0032A00002az0R9QAI,Duplicate,Master: 0032A00002azoJPQAY
0032A00002az0RAQAY,Delete,No Activity 3+ Years
0032A00002az0RBQAY,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az0RCQAY,Delete,No Activity 3+ Years
0032A00002az0RDQAY,Delete,No Activity 3+ Years
0032A00002az0REQAY,Archive,Old Inactive Contact
0032A00002az0RFQAY,Delete,No Activity 3+ Years
0032A00002az0RGQAY,Delete,No Activity 3+ Years
0032A00002az0RHQAY,Duplicate,Master: 0032A00002ayzEEQAY
0032A00002az0RIQAY,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az0RJQAY,Duplicate,Master: 003Rh00000LaGeDIAV
0032A00002az0RKQAY,Archive,Old Inactive Contact
0032A00002az0RLQAY,Duplicate,Master: 0032A00002az0kHQAQ
0032A00002az0RMQAY,Delete,No Activity 3+ Years
0032A00002az0RNQAY,Delete,No Activity 3+ Years
0032A00002az0ROQAY,Delete,No Activity 3+ Years
0032A00002az0RPQAY,Delete,No Email or Phone
0032A00002az0RQQAY,Delete,No Activity 3+ Years
0032A00002az0RRQAY,Delete,No Activity 3+ Years
0032A00002az0RSQAY,OK,
0032A00002az0RTQAY,Delete,No Activity 3+ Years
0032A00002az0RUQAY,Delete,No Activity 3+ Years
0032A00002az0RVQAY,Archive,Old Inactive Contact
0032A00002az0RWQAY,Archive,Old Inactive Contact
0032A00002az0RXQAY,Delete,No Activity 3+ Years
0032A00002az0RYQAY,Archive,Old Inactive Contact
0032A00002az0RZQAY,OK,
0032A00002az0RaQAI,Archive,Old Inactive Contact
0032A00002az0RbQAI,Archive,Old Inactive Contact
0032A00002az0RcQAI,Duplicate,Master: 0032A00002az0YhQAI
0032A00002az0RdQAI,Archive,Old Inactive Contact
0032A00002az0ReQAI,OK,
0032A00002az0RfQAI,Delete,No Activity 3+ Years
0032A00002az0RgQAI,Archive,Old Inactive Contact
0032A00002az0RhQAI,Archive,Old Inactive Contact
0032A00002az0RiQAI,Archive,Old Inactive Contact
0032A00002az0RjQAI,Delete,No Activity 3+ Years
0032A00002az0RlQAI,Archive,Old Inactive Contact
0032A00002az0RmQAI,Delete,No Activity 3+ Years
0032A00002az0RnQAI,Delete,No Activity 3+ Years
0032A00002az0RoQAI,Archive,Old Inactive Contact
0032A00002az0RpQAI,OK,
0032A00002az0RrQAI,Delete,No Activity 3+ Years
0032A00002az0RsQAI,Archive,Old Inactive Contact
0032A00002az0RtQAI,Archive,Old Inactive Contact
0032A00002az0RvQAI,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az0RwQAI,Delete,No Activity 3+ Years
0032A00002az0RxQAI,Archive,Old Inactive Contact
0032A00002az0RyQAI,OK,
0032A00002az0RzQAI,Delete,No Activity 3+ Years
0032A00002az0S0QAI,Delete,No Activity 3+ Years
0032A00002az0S1QAI,Delete,No Activity 3+ Years
0032A00002az0S2QAI,Delete,No Activity 3+ Years
0032A00002az0S3QAI,Archive,Old Inactive Contact
0032A00002az0S4QAI,Delete,No Activity 3+ Years
0032A00002az0S5QAI,OK,
0032A00002az0S6QAI,Duplicate,Master: 0032A00002azqt6QAA
0032A00002az0S7QAI,Delete,No Activity 3+ Years
0032A00002az0S8QAI,Duplicate,Master: 0032A00002az1OIQAY
0032A00002az0S9QAI,Archive,Old Inactive Contact
0032A00002az0SAQAY,Delete,No Activity 3+ Years
0032A00002az0SBQAY,Archive,Old Inactive Contact
0032A00002az0SCQAY,Duplicate,Master: 0033j00003wOyBUAA0
0032A00002az0SDQAY,Duplicate,Master: 0032A00002az1AlQAI
0032A00002az0SEQAY,Archive,Old Inactive Contact
0032A00002az0SFQAY,Delete,No Activity 3+ Years
0032A00002az0SGQAY,OK,
0032A00002az0SHQAY,Archive,Old Inactive Contact
0032A00002az0SIQAY,Delete,No Activity 3+ Years
0032A00002az0SJQAY,Archive,Old Inactive Contact
0032A00002az0SKQAY,Archive,Old Inactive Contact
0032A00002az0SLQAY,Delete,No Activity 3+ Years
0032A00002az0SMQAY,Archive,Old Inactive Contact
0032A00002az0SNQAY,Delete,No Activity 3+ Years
0032A00002az0SOQAY,Delete,No Activity 3+ Years
0032A00002az0SPQAY,Duplicate,Master: 0033j00003zjCKUAA2
0032A00002az0SQQAY,Duplicate,Master: 0032A00002ayzbGQAQ
0032A00002az0SRQAY,Delete,No Activity 3+ Years
0032A00002az0SSQAY,Delete,No Activity 3+ Years
0032A00002az0STQAY,OK,
0032A00002az0SUQAY,Delete,No Activity 3+ Years
0032A00002az0SVQAY,Archive,Old Inactive Contact
0032A00002az0SWQAY,Delete,No Activity 3+ Years
0032A00002az0SXQAY,Archive,Old Inactive Contact
0032A00002az0SYQAY,Archive,Old Inactive Contact
0032A00002az0SZQAY,Duplicate,Master: 0032A00002az1zuQAA
0032A00002az0SaQAI,Duplicate,Master: 0032A00002Z0QtfQAF
0032A00002az0SbQAI,Archive,Old Inactive Contact
0032A00002az0ScQAI,Delete,No Activity 3+ Years
0032A00002az0SdQAI,Delete,No Activity 3+ Years
0032A00002az0SeQAI,Archive,Old Inactive Contact
0032A00002az0SfQAI,Archive,Old Inactive Contact
0032A00002az0SgQAI,Delete,No Activity 3+ Years
0032A00002az0ShQAI,Delete,No Activity 3+ Years
0032A00002az0SiQAI,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az0SjQAI,Archive,Old Inactive Contact
0032A00002az0SkQAI,Delete,No Activity 3+ Years
0032A00002az0SlQAI,Delete,No Activity 3+ Years
0032A00002az0SmQAI,Archive,Old Inactive Contact
0032A00002az0SnQAI,Delete,No Activity 3+ Years
0032A00002az0SoQAI,Delete,No Activity 3+ Years
0032A00002az0SpQAI,Delete,No Activity 3+ Years
0032A00002az0SqQAI,Archive,Old Inactive Contact
0032A00002az0SrQAI,Delete,No Email or Phone
0032A00002az0SsQAI,OK,
0032A00002az0StQAI,Duplicate,Master: 0032A00002az0boQAA
0032A00002az0SuQAI,Delete,No Activity 3+ Years
0032A00002az0SvQAI,Delete,No Activity 3+ Years
0032A00002az0SwQAI,Archive,Old Inactive Contact
0032A00002az0SxQAI,Archive,Old Inactive Contact
0032A00002az0SyQAI,Delete,No Activity 3+ Years
0032A00002az0SzQAI,Duplicate,Master: 0032A00002az40yQAA
0032A00002az0T0QAI,Archive,Old Inactive Contact
0032A00002az0T1QAI,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az0T2QAI,Delete,No Activity 3+ Years
0032A00002az0T3QAI,Archive,Old Inactive Contact
0032A00002az0T4QAI,Delete,No Activity 3+ Years
0032A00002az0T5QAI,Delete,No Activity 3+ Years
0032A00002az0T6QAI,Archive,Old Inactive Contact
0032A00002az0T7QAI,Archive,Old Inactive Contact
0032A00002az0T8QAI,OK,
0032A00002az0T9QAI,Archive,Old Inactive Contact
0032A00002az0TAQAY,Delete,No Activity 3+ Years
0032A00002az0TBQAY,Delete,No Activity 3+ Years
0032A00002az0TCQAY,Duplicate,Master: 0032A00002az0OAQAY
0032A00002az0TDQAY,Delete,No Activity 3+ Years
0032A00002az0TEQAY,OK,
0032A00002az0TFQAY,Archive,Old Inactive Contact
0032A00002az0TGQAY,Delete,No Activity 3+ Years
0032A00002az0THQAY,Duplicate,Master: 0032A00002ayzKKQAY
0032A00002az0TIQAY,Archive,Old Inactive Contact
0032A00002az0TJQAY,Delete,No Activity 3+ Years
0032A00002az0TKQAY,Delete,No Activity 3+ Years
0032A00002az0TLQAY,Archive,Old Inactive Contact
0032A00002az0TMQAY,Delete,No Activity 3+ Years
0032A00002az0TNQAY,Archive,Old Inactive Contact
0032A00002az0TOQAY,Delete,No Activity 3+ Years
0032A00002az0TPQAY,Delete,No Activity 3+ Years
0032A00002az0TQQAY,Archive,Old Inactive Contact
0032A00002az0TSQAY,Archive,Old Inactive Contact
0032A00002az0TTQAY,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az0TUQAY,Delete,No Activity 3+ Years
0032A00002az0TVQAY,OK,
0032A00002az0TWQAY,Delete,No Activity 3+ Years
0032A00002az0TXQAY,Delete,No Activity 3+ Years
0032A00002az0TYQAY,Delete,No Activity 3+ Years
0032A00002az0TZQAY,Duplicate,Master: 0032A00002ayzzPQAQ
0032A00002az0TaQAI,OK,
0032A00002az0TbQAI,Delete,No Activity 3+ Years
0032A00002az0TcQAI,Delete,No Activity 3+ Years
0032A00002az0TdQAI,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az0TeQAI,Archive,Old Inactive Contact
0032A00002az0TfQAI,OK,
0032A00002az0TgQAI,Archive,Old Inactive Contact
0032A00002az0ThQAI,Archive,Old Inactive Contact
0032A00002az0TiQAI,Duplicate,Master: 0032A00002azqs4QAA
0032A00002az0TjQAI,Archive,Old Inactive Contact
0032A00002az0TkQAI,Duplicate,Master: 0032A00002azoZqQAI
0032A00002az0TlQAI,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az0TmQAI,Delete,No Activity 3+ Years
0032A00002az0TnQAI,Delete,No Activity 3+ Years
0032A00002az0ToQAI,Archive,Old Inactive Contact
0032A00002az0TpQAI,Delete,No Activity 3+ Years
0032A00002az0TqQAI,OK,
0032A00002az0TrQAI,Delete,No Activity 3+ Years
0032A00002az0TsQAI,Delete,No Email or Phone
0032A00002az0TtQAI,OK,
0032A00002az0TuQAI,Delete,No Activity 3+ Years
0032A00002az0TvQAI,Archive,Old Inactive Contact
0032A00002az0TwQAI,Delete,No Activity 3+ Years
0032A00002az0TxQAI,Archive,Old Inactive Contact
0032A00002az0TyQAI,Archive,Old Inactive Contact
0032A00002az0TzQAI,Delete,No Activity 3+ Years
0032A00002az0U0QAI,Archive,Old Inactive Contact
0032A00002az0U1QAI,Delete,No Activity 3+ Years
0032A00002az0U2QAI,Duplicate,Master: 0032A00002az4OZQAY
0032A00002az0U3QAI,Archive,Old Inactive Contact
0032A00002az0U4QAI,Delete,No Activity 3+ Years
0032A00002az0U5QAI,Archive,Old Inactive Contact
0032A00002az0U6QAI,Archive,Old Inactive Contact
0032A00002az0U7QAI,Archive,Old Inactive Contact
0032A00002az0U8QAI,OK,
0032A00002az0UAQAY,Delete,No Activity 3+ Years
0032A00002az0UBQAY,Delete,No Activity 3+ Years
0032A00002az0UCQAY,OK,
0032A00002az0UDQAY,Delete,No Activity 3+ Years
0032A00002az0UEQAY,Delete,No Activity 3+ Years
0032A00002az0UFQAY,Delete,No Activity 3+ Years
0032A00002az0UGQAY,Archive,Old Inactive Contact
0032A00002az0UHQAY,Duplicate,Master: 0033j00003wOYChAAO
0032A00002az0UIQAY,Archive,Old Inactive Contact
0032A00002az0UJQAY,Delete,No Activity 3+ Years
0032A00002az0UKQAY,Delete,No Activity 3+ Years
0032A00002az0ULQAY,Archive,Old Inactive Contact
0032A00002az0UMQAY,Duplicate,Master: 003Rh000002jKMSIA2
0032A00002az0UNQAY,Delete,No Activity 3+ Years
0032A00002az0UOQAY,Delete,No Activity 3+ Years
0032A00002az0UPQAY,Duplicate,Master: 0032A00002az38mQAA
0032A00002az0UQQAY,Duplicate,Master: 0032A00002az36VQAQ
0032A00002az0UbQAI,Archive,Old Inactive Contact
0032A00002az0UcQAI,Archive,Old Inactive Contact
0032A00002az0UdQAI,Delete,No Activity 3+ Years
0032A00002az0UeQAI,Duplicate,Master: 0032A00002XQfvHQAT
0032A00002az0UfQAI,Delete,Inactive 3+ Years
0032A00002az0UgQAI,Archive,Old Inactive Contact
0032A00002az0UhQAI,Delete,No Activity 3+ Years
0032A00002az0UiQAI,Delete,No Activity 3+ Years
0032A00002az0UjQAI,Duplicate,Master: 0032A00002aznySQAQ
0032A00002az0UkQAI,Archive,Old Inactive Contact
0032A00002az0UlQAI,Archive,Old Inactive Contact
0032A00002az0UmQAI,Delete,No Activity 3+ Years
0032A00002az0UnQAI,Duplicate,Master: 0032A00002az49XQAQ
0032A00002az0UoQAI,Delete,No Activity 3+ Years
0032A00002az0UpQAI,Delete,No Activity 3+ Years
0032A00002az0UqQAI,Delete,No Activity 3+ Years
0032A00002az0UrQAI,Delete,No Email or Phone
0032A00002az0UsQAI,Duplicate,Master: 0032A00002az1mrQAA
0032A00002az0UtQAI,Delete,No Activity 3+ Years
0032A00002az0UuQAI,Delete,No Email or Phone
0032A00002az0UvQAI,Archive,Old Inactive Contact
0032A00002az0UwQAI,Duplicate,Master: 0032A00002az3wsQAA
0032A00002az0UxQAI,Delete,No Activity 3+ Years
0032A00002az0UyQAI,Archive,Old Inactive Contact
0032A00002az0UzQAI,Delete,No Activity 3+ Years
0032A00002az0V0QAI,Archive,Old Inactive Contact
0032A00002az0V1QAI,Delete,No Activity 3+ Years
0032A00002az0V2QAI,Archive,Old Inactive Contact
0032A00002az0V3QAI,Archive,Old Inactive Contact
0032A00002az0V4QAI,Duplicate,Master: 0033j00003wOqDIAA0
0032A00002az0V5QAI,Delete,No Activity 3+ Years
0032A00002az0V6QAI,OK,
0032A00002az0V7QAI,Duplicate,Master: 0032A00002azoKGQAY
0032A00002az0V8QAI,Duplicate,Master: 003Rh000002TMFdIAO
0032A00002az0V9QAI,Delete,No Activity 3+ Years
0032A00002az0VAQAY,Delete,No Activity 3+ Years
0032A00002az0VBQAY,OK,
0032A00002az0VCQAY,Duplicate,Master: 0032A00002az07BQAQ
0032A00002az0VDQAY,Duplicate,Master: 0032A00002az3gTQAQ
0032A00002az0VEQAY,Archive,Old Inactive Contact
0032A00002az0VFQAY,Delete,No Activity 3+ Years
0032A00002az0VGQAY,Duplicate,Master: 0032A00002az3vFQAQ
0032A00002az0VHQAY,Delete,No Activity 3+ Years
0032A00002az0VIQAY,Delete,No Activity 3+ Years
0032A00002az0VJQAY,Archive,Old Inactive Contact
0032A00002az0VKQAY,Delete,No Activity 3+ Years
0032A00002az0VLQAY,Duplicate,Master: 003Rh00000LaGeDIAV
